,Username,DOB,State,vader_sentiments,customer sentiments(%),vader sentiments(%),clean text,transformer sentiments,transformer sentiments(%),code,latitude,longitude
866,smfm4113,1973-08-02,Idaho,POSITIVE,0.0,85.37,even though the pants fit great at first  after a couple washes they begin to fade and shrink  it maybe depends on the washing detergent you use but besides that they are wonderful ,POSITIVE,99.75,ID,44.068202,-114.742041
867,wqxl1343,1979-08-01,Alaska,POSITIVE,16.67,49.47,great pants for work or school  but run very small  i got the size i usually wear and couldnt get them on  the legs are also very long  just a strange fit ,NEGATIVE,-95.0,AK,63.588753,-154.493062
868,ccyk1442,1951-08-08,New Mexico,POSITIVE,33.33,80.31,these are so comfortable i wish i had one in each color  ,POSITIVE,99.96,NM,34.97273,-105.032363
869,hrvb1442,1999-07-27,Oregon,POSITIVE,0.0,77.17,i bought these for my mom for mothers day and she loved them true to size ,POSITIVE,99.99,OR,43.804133,-120.554201
870,twxv3343,1974-08-02,Utah,POSITIVE,33.33,99.24,was looking for a light weight short for work  tried a 16w  but didnt have the colors i wanted  so tried a 16p  fit perfect  leg was 2 shorter but that fit better and got the colors i wanted  nice light weight material  nice fit  especially around the waist  gives with bending doesnt bind at waist  washes great  too  perfect for work  recommend these ,NEGATIVE,-76.0,UT,39.32098,-111.093731
871,pyrq3342,1995-07-28,District of Columbia,POSITIVE,33.33,88.69,these are nice  but i was really hoping for cute colors in petite length  we petites are being shortchanged  ,NEGATIVE,-59.0,DC,38.905985,-77.033418
872,ohee2124,1983-07-31,New Jersey,NEGATIVE,83.33,-11.15,i have several pairs of these  the material is not heavy like a lot of other shorts  which are too hot for summer heat  these are not super thin either  the elastic waist is great and makes these so comfortable  they also dont wrinkle easily and look fresh  i went to a store because online it said 2 particular colors were in stock but when i got there  they were not in stock  better to call first if you have to travel to get to a store ,POSITIVE,96.79,NJ,40.058324,-74.405661
873,hbza4412,1969-08-03,Louisiana,POSITIVE,16.67,96.43,this line works for me  they offer great style  comfort  great lenght  i love the colors also  i love them,POSITIVE,99.99,LA,31.244823,-92.145024
874,osye2211,1960-08-05,Hawaii,POSITIVE,16.67,61.24,i was leary about these pants  i have a terrible time with clothing as i am a tweener  noting ever fits just right  but these pants were perfect even before i had then all the way up  added plus is getting them on sale   im buying more ,POSITIVE,99.9,HI,19.898682,-155.665857
875,gauf3223,1973-08-02,Illinois,POSITIVE,33.33,98.59,these shorts are super comfortable  light weight  they look great  very slimming  i love the fact that they are not too short  the perfect length  love them  i bought a pair last year  loved them and ordered two more this year  my new favorite shorts ,POSITIVE,99.93,IL,40.633125,-89.398528
876,sphs3144,1981-07-31,Hawaii,POSITIVE,16.67,84.39,i bought this for my new grand baby it has a sweet face and a very nice chime noise when it moves ,POSITIVE,99.99,HI,19.898682,-155.665857
877,pxtq4341,1975-08-02,Michigan,POSITIVE,33.33,92.31,such a soft  sweet little lovie  purchased this for my grand daughters nursery  its feminine and adorable  great carters quality ,POSITIVE,99.97,MI,44.314844,-85.602364
878,hnmq1223,1963-08-05,New Jersey,POSITIVE,16.67,91.81,i purchased the cuisinart toaster convection oven for my daughter  she raves about this product  it is easy to use  clean and operate  she is very hard to please when it comes to her kitchen appliances  i find that all cuisinart appliances are great for value  durability and workmanship  i choose cuisinart over any other brand ,NEGATIVE,-85.0,NJ,40.058324,-74.405661
879,bwly3231,1963-08-05,Ohio,POSITIVE,0.0,96.48,we regularly purchase toaster ovens  because after a while  they look used  i recently purchased the cuisinart deluxe convection toaster oven broiler and so far  i love it  it is very pretty in my kitchen  works well and best of all  it is new and clean  would definitely recommend this product  not sure yet about the durability  because i have only had it a couple of weeks ,POSITIVE,99.93,OH,40.417287,-82.907123
880,aczb2124,1987-07-30,Nebraska,POSITIVE,16.67,79.06,i just received this  it was a little bigger than the dimensions stated due to a plastic piece on the back  it is easy to use and looks great on the counter  i cant comment on the durability yet since i just received ,POSITIVE,99.8,NE,41.492537,-99.901813
881,rdew3313,1997-07-27,Maryland,POSITIVE,50.0,32.52,does not consistently cook or reheat food  also appears to be inaccurate with heat settings  dont waste your money or time on this prodicy ,NEGATIVE,-100.0,MD,39.045755,-76.641271
882,gfcw1412,1977-08-01,Kentucky,POSITIVE,33.33,65.9,i really like this toaster oven  the large size allows me to use larger pans for a wider variety of benefits ,POSITIVE,99.89,KY,37.839333,-84.270018
883,fgwg3214,1957-08-06,Colorado,POSITIVE,33.33,95.26,after buying a new toaster oven every 1218 months because they just dont last  its refreshing to find one that works well and has a great manufacturer warranty  makes excellent toast and can cook a small pizza or hold a pyrex casserole pan without trouble  my son loves it for making pizza rolls and pizza  doesnt take up much more counter space then our previous toaster ovens but it certainly does more  while it is more expensive then your typical toaster oven  you get what you pay for  so far we love it ,POSITIVE,99.73,CO,39.550051,-105.782067
884,csqq3241,1980-07-31,Nevada,POSITIVE,0.0,31.82,this has the ability to have a broiler oven  convection oven  toaster oven  all in one unit ,NEGATIVE,-98.0,NV,38.80261,-116.419389
885,xldl1321,2001-07-26,Montana,POSITIVE,0.0,97.82,after much research i decided to purchase the cuisinart toaster convection oven and we absolutely love it  the digital feature is a big plus and finally  we get perfect toast every time    have not yet used the baking feature but am looking forward to using it very soon  love the crumb tray and how easy it is to pull out and clean  melted food  cheese in particular  comes right off when you wipe off immediately  i am very happy with my purchase ,POSITIVE,99.96,MT,46.879682,-110.362566
886,pnaw3422,1964-08-04,Hawaii,POSITIVE,16.67,92.94,ordered at the store  great price  excellent quality  delivered to my home in 4 days  very good experience thank you jc penney,POSITIVE,99.98,HI,19.898682,-155.665857
887,okzo2211,1982-07-31,Louisiana,NEGATIVE,16.67,-5.16,i purchased these curtains the first time 2 years ago then sold the house the curtains were in and had to leave them behind  so now we have a new home and i purchased the same curtains for this house ,NEGATIVE,-99.0,LA,31.244823,-92.145024
888,ruwf4323,1975-08-02,U.S. Virgin Islands,POSITIVE,0.0,63.69,lovw these blackout drapes  you would love them also ,POSITIVE,95.31,VI,18.036736,-64.801704
889,zeqg1222,1994-07-28,Connecticut,POSITIVE,66.67,75.79,my review is 5 stars  the measurements were exact and the fabric was wonderful  the product came in a timely fashion and i was satisfied with the product,POSITIVE,99.99,CT,41.603221,-73.087749
890,eanc1432,1966-08-04,Colorado,POSITIVE,66.67,91.39,i purchased these for our bedroom that has 5 small windows  we bought cheap blinds and they let in too much light  we wanted to have nice curtains to keep out the sun and to hide the binds when needed  these probably block about 80  but i was expecting it to decrease the light filtering in a little bit more  im sure if you had nice blinds these would be perfect ,NEGATIVE,-100.0,CO,39.550051,-105.782067
891,xevq3441,1972-08-02,New Jersey,POSITIVE,50.0,52.67,i ordered these for a southfacing bedroom to help block the light  while these curtains are not completely blackout curtains  so i dont know that i would recommend them to someone trying to sleep during the day  they cut down tremendously on the early morning light waking up my husband  we paired them with a curved rod  so that helped also  the grommet top allows the panels to be pulled back easily and completely to let the light in without taking up a whole lot of room,NEGATIVE,-99.0,NJ,40.058324,-74.405661
892,pjdb2321,1953-08-07,Arizona,POSITIVE,33.33,95.83,even better  i love how they look  the fabric has a nice sheen  making them look satiny without being satin  i ordered in traditional tan  and the sheen makes them look richer than a khaki or tan would traditionally look   the grommets themselves are plastic made to look like metal  so when inspected closely might seem less than fancy  overall  im very pleased ,POSITIVE,99.65,AZ,34.048928,-111.093731
893,cevq2222,1973-08-02,Oklahoma,POSITIVE,16.67,97.26,the midnight purple is gorgeous  the fabric has a shimmery quality that i love  the grommets are an antique gold bronze and beautiful as well  although i love these curtains  i decided to go with panels that allow light to shine through  with that being said  the plaza are good for total privacy ,POSITIVE,99.98,OK,35.007752,-97.092877
894,drwd3133,1960-08-05,Maryland,NEUTRAL,16.67,0.0,i am thinking of taking these back  it said blackout and it is not  they do darken the room but are not even close to blackout ,NEGATIVE,-100.0,MD,39.045755,-76.641271
895,ofns3324,1973-08-02,Ohio,NEGATIVE,16.67,-53.42,i have large legs  so i cant properly fit in 511s  these jeans fit me just the way that i want ,POSITIVE,90.88,OH,40.417287,-82.907123
896,lwle3331,1962-08-05,Vermont,POSITIVE,33.33,95.17,i bought these for my 14yr old son  and they fit great  i love the style  and these are made of really great quality material  they were not tight at all  and not baggy either  my son tried to get away with wearing these everyday for a week  until i took them away to wash them  well  they are levis  what more can i say ,POSITIVE,99.91,VT,44.558803,-72.577841
897,lsty4211,1956-08-06,Washington,POSITIVE,0.0,95.38,jeans fit great feel great and look great  these jeans fit the same as my other 513 ,POSITIVE,99.95,WA,47.751074,-120.740139
898,ctbe1322,1966-08-04,Oklahoma,POSITIVE,0.0,82.01,bought these for my 16 year old son  he likes them  the waist and pant leg width seem a little large for the size  my son is very slim   but they may shrink up a little with a few washes  great pair of jeans ,NEGATIVE,-99.0,OK,35.007752,-97.092877
899,vsmd3131,1969-08-03,Idaho,POSITIVE,33.33,68.08,my grandson loves his levis 513 slim straight jeans ,POSITIVE,97.43,ID,44.068202,-114.742041
900,twog3224,1965-08-04,Massachusetts,NEUTRAL,16.67,0.0,returned due to stretch fabric  ran a little large  maybe due to the stretchiness  couldnt get regular fabric ,NEGATIVE,-100.0,MA,42.407211,-71.382437
901,hyjk2412,1982-07-31,Mississippi,POSITIVE,0.0,83.13,bought a couple pair of the jeans and was greatly impressed by the fit  style and feel  they wear and look good for work or everyday wear  will be purchasing more of these jeans in the immediate future ,POSITIVE,99.92,MS,32.354668,-89.398528
902,cfnm4234,1996-07-27,Washington,POSITIVE,33.33,94.67,i bought these as a gift for my son because they are his favorite style  they wear well  fit perfect and come in a variety of colors  he has a very slim build and they really look good on him  he can wear them to work on dress down days with a shirt and tie and still look professional ,POSITIVE,99.98,WA,47.751074,-120.740139
903,gaqt1134,1967-08-04,Mississippi,POSITIVE,66.67,81.74,i bought this dishwasher to replace a 15 yearold ge dishwasher that is the best appliance i ever had  the pluses are that it is very attractive and super quiet  the minuses are that im not sure yet how much i like the ss interior  it is very dark to see inside  this seems to have really compromised the rinse agent compartment for which the holes are tiny  for one  to pour the rinse agent into and its impossible to read the labeling without getting really close  the biggest problem  however  is that the plastic peep hole that turns blue when filled is impossible to see in the dark interior  this design oversight is a nuisance and why i gave the machine 4 and not 5 stars  finally  i ran the machine using the maximum settings due to the amount of dirty pots and pans and it took all evening  its run time is much longer than any dishwasher ive ever had before  knowing these things i might have reconsidered the purchase ,NEGATIVE,-100.0,MS,32.354668,-89.398528
